1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3213105500000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝昼食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサヒルショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3213109900000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝昼食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサヒルショクチュウトシュウシンマエ　ヒカチュウシャ,900
3213110100000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショクマエトシュウシンマエ　ヒカチュウシャ,900
3213120200000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショクチョクゼントシュウシンマエ　ヒカチュウシャ,900
3213130300000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3213140400000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショクゴトシュウシンマエ　ヒカチュウシャ,900
3213150500000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3213190900000000,3,注射,2,皮下注射,1,食事ベース型,１日３回朝夕食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウショクチュウトシュウシンマエ　ヒカチュウシャ,900
3213111000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショクマエトシュウシンマエ　ヒカチュウシャ,900
3213122000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショクチョクゼントシュウシンマエ　ヒカチュウシャ,900
3213133000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3213144000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショクゴトシュウシンマエ　ヒカチュウシャ,900
3213155000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3213199000000000,3,注射,2,皮下注射,1,食事ベース型,１日３回昼夕食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウショクチュウトシュウシンマエ　ヒカチュウシャ,900
3214011190000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクマエ　ヒカチュウシャ,900
3214022290000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食直前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクチョクゼン　ヒカチュウシャ,900
3214033390000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食直後　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクチョクゴ　ヒカチュウシャ,900
3214044490000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食後　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクゴ　ヒカチュウシャ,900
3214055590000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食２時間後　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショク２ジカンゴ　ヒカチュウシャ,900
3214099990000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼夕食中　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクチュウ　ヒカチュウシャ,900
3214101190000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルショクマエトシュウシンマエ　ヒカチュウシャ,900
3214102290000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウショクチョクゼン　ヒカチュウシャ,900
3214103390000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3214104490000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルショクゴトシュウシンマエ　ヒカチュウシャ,900
3214105590000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3214109990000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝昼食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルショクチュウトシュウシンマエ　ヒカチュウシャ,900
3214110190000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショクマエトシュウシンマエ　ヒカチュウシャ,900
3214120290000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショクチョクゼントシュウシンマエ　ヒカチュウシャ,900
3214130390000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3214140490000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショクゴトシュウシンマエ　ヒカチュウシャ,900
3214150590000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3214190990000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と朝夕食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサユウショクチュウトシュウシンマエ　ヒカチュウシャ,900
3214111090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショクマエトシュウシンマエ　ヒカチュウシャ,900
3214122090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショクチョクゼントシュウシンマエ　ヒカチュウシャ,900
3214133090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3214144090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショクゴトシュウシンマエ　ヒカチュウシャ,900
3214155090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3214199090000000,3,注射,2,皮下注射,1,食事ベース型,１日４回起床時と昼夕食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトヒルユウショクチュウトシュウシンマエ　ヒカチュウシャ,900
3214111100000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショクマエトシュウシンマエトシュウシンマエ　ヒカチュウシャ,900
3214122200000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食直前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショクチョクゼントシュウシンマエ　ヒカチュウシャ,900
3214133300000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食直後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショクチョクゴトシュウシンマエ　ヒカチュウシャ,900
3214144400000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショクゴトシュウシンマエトシュウシンマエ　ヒカチュウシャ,900
3214155500000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食２時間後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショク２ジカンゴトシュウシンマエ　ヒカチュウシャ,900
3214199900000000,3,注射,2,皮下注射,1,食事ベース型,１日４回朝昼夕食中と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウショクチュウトシュウシンマエ　ヒカチュウシャ,900
3215111190000000,3,注射,2,皮下注射,1,食事ベース型,１日５回起床時と朝昼夕食前と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ５カイキショウジトアサヒルユウショクマエトシュウシンマエ　ヒカチュウシャ,900
3215144490000000,3,注射,2,皮下注射,1,食事ベース型,１日５回起床時と朝昼夕食後と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ５カイキショウジトアサヒルユウショクゴトシュウシンマエ　ヒカチュウシャ,900
321X000000000000,3,注射,2,皮下注射,1,食事ベース型,１日○回食事のタイミングで皮下注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデヒカチュウシャ,900
322X000000000000,3,注射,2,皮下注射,2,回数指定（等間隔）型,１日○回等間隔で皮下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデヒカチュウシャ,900
323X000000000000,3,注射,2,皮下注射,3,時刻指定型,１日○回決まった時刻に皮下注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニヒカチュウシャ,900
324X000000000000,3,注射,2,皮下注射,4,回数指定（イベント）型,１日○回育児等のイベントで皮下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデヒカチュウシャ,900
325X000000000000,3,注射,2,皮下注射,5,頓用指示型,体の状態に応じて皮下注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテヒカチュウシャ,900
3261000900000000,3,注射,2,皮下注射,6,生活リズム型,１日１回朝　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイアサ　ヒカチュウシャ,900
3261000A00000000,3,注射,2,皮下注射,6,生活リズム型,１日１回午前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ１カイゴゼン　ヒカチュウシャ,900
3261009000000000,3,注射,2,皮下注射,6,生活リズム型,１日１回昼　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイヒル　ヒカチュウシャ,900
3261090000000000,3,注射,2,皮下注射,6,生活リズム型,１日１回夕　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイユウ　ヒカチュウシャ,900
32610A0000000000,3,注射,2,皮下注射,6,生活リズム型,１日１回午後　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ１カイゴゴ　ヒカチュウシャ,900
3261100000000000,3,注射,2,皮下注射,6,生活リズム型,１日１回就寝前　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイシュウシンマエ　ヒカチュウシャ,900
3262000990000000,3,注射,2,皮下注射,6,生活リズム型,１日２回起床時と朝　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイキショウジトアサ　ヒカチュウシャ,900
3262009090000000,3,注射,2,皮下注射,6,生活リズム型,１日２回起床時と昼　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイキショウジトヒル　ヒカチュウシャ,900
3262090090000000,3,注射,2,皮下注射,6,生活リズム型,１日２回起床時と夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイキショウジトユウ　ヒカチュウシャ,900
3262100090000000,3,注射,2,皮下注射,6,生活リズム型,１日２回起床時と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイキショウジトシュウシンマエ　ヒカチュウシャ,900
3262009900000000,3,注射,2,皮下注射,6,生活リズム型,１日２回朝昼　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイアサヒル　ヒカチュウシャ,900
3262090900000000,3,注射,2,皮下注射,6,生活リズム型,１日２回朝夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイアサユウ　ヒカチュウシャ,900
32620A0A00000000,3,注射,2,皮下注射,6,生活リズム型,１日２回午前と午後　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイゴゼントゴゴ　ヒカチュウシャ,900
3262100900000000,3,注射,2,皮下注射,6,生活リズム型,１日２回朝と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイアサトシュウシンマエ　ヒカチュウシャ,900
3262099000000000,3,注射,2,皮下注射,6,生活リズム型,１日２回昼夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイヒルユウ　ヒカチュウシャ,900
3262109000000000,3,注射,2,皮下注射,6,生活リズム型,１日２回昼と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイヒルトシュウシンマエ　ヒカチュウシャ,900
3262190000000000,3,注射,2,皮下注射,6,生活リズム型,１日２回夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイユウトシュウシンマエ　ヒカチュウシャ,900
3263009990000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と朝昼　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトアサヒル　ヒカチュウシャ,900
3263090990000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と朝夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトアサユウ　ヒカチュウシャ,900
3263099090000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と昼夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトヒルユウ　ヒカチュウシャ,900
3263100990000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と朝と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトアサトシュウシンマエ　ヒカチュウシャ,900
3263109090000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と昼と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトヒルトシュウシンマエ　ヒカチュウシャ,900
3263190090000000,3,注射,2,皮下注射,6,生活リズム型,１日３回起床時と夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイキショウジトユウトシュウシンマエ　ヒカチュウシャ,900
3263099900000000,3,注射,2,皮下注射,6,生活リズム型,１日３回朝昼夕　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ３カイアサヒルユウ　ヒカチュウシャ,900
3263109900000000,3,注射,2,皮下注射,6,生活リズム型,１日３回朝昼と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサヒルトシュウシンマエ　ヒカチュウシャ,900
3263190900000000,3,注射,2,皮下注射,6,生活リズム型,１日３回朝夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイアサユウトシュウシンマエ　ヒカチュウシャ,900
3263199000000000,3,注射,2,皮下注射,6,生活リズム型,１日３回昼夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイヒルユウトシュウシンマエ　ヒカチュウシャ,900
3264099990000000,3,注射,2,皮下注射,6,生活リズム型,１日４回起床時と朝昼夕　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイキショウジトアサヒルユウ　ヒカチュウシャ,900
3264199900000000,3,注射,2,皮下注射,6,生活リズム型,１日４回朝昼夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイアサヒルユウトシュウシンマエ　ヒカチュウシャ,900
3265199990000000,3,注射,2,皮下注射,6,生活リズム型,１日５回起床時と朝昼夕と就寝前　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ５カイキショウジトアサヒルユウトシュウシンマエ　ヒカチュウシャ,900
326X000000000000,3,注射,2,皮下注射,6,生活リズム型,１日○回決まった時間帯に皮下注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニヒカチュウシャ,900
3271000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日１回　皮下注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイ　ヒカチュウシャ,900
3272000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日２回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ２カイ　ヒカチュウシャ,900
3273000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日３回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ３カイ　ヒカチュウシャ,900
3274000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日４回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ４カイ　ヒカチュウシャ,900
3275000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日５回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ５カイ　ヒカチュウシャ,900
3276000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日６回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ６カイ　ヒカチュウシャ,900
3277000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日７回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ７カイ　ヒカチュウシャ,900
3278000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日８回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ８カイ　ヒカチュウシャ,900
3279000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日９回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ９カイ　ヒカチュウシャ,900
327A000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日１０回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチ１０カイ　ヒカチュウシャ,900
327N000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日数回　皮下注射,,20230123,99999999,0,0,0,0,0,1,１ニチスウカイ　ヒカチュウシャ,900
327X000000000000,3,注射,2,皮下注射,7,回数のみ指定型,１日○回　皮下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ヒカチュウシャ,900
328X000000000000,3,注射,2,皮下注射,8,時間間隔指定型,○～○時間毎に皮下注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニヒカチュウシャ,900
331X000000000000,3,注射,3,筋肉内注射,1,食事ベース型,１日○回食事のタイミングで筋肉内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデキンニクナイチュウシャ,900
332X000000000000,3,注射,3,筋肉内注射,2,回数指定（等間隔）型,１日○回等間隔で筋肉内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデキンニクナイチュウシャ,900
333X000000000000,3,注射,3,筋肉内注射,3,時刻指定型,１日○回決まった時刻に筋肉内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニキンニクナイチュウシャ,900
334X000000000000,3,注射,3,筋肉内注射,4,回数指定（イベント）型,１日○回育児等のイベントで筋肉内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデキンニクナイチュウシャ,900
335X000000000000,3,注射,3,筋肉内注射,5,頓用指示型,体の状態に応じて筋肉内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテキンニクナイチュウシャ,900
336X000000000000,3,注射,3,筋肉内注射,6,生活リズム型,１日○回決まった時間帯に筋肉内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニキンニクナイチュウシャ,900
3371000000000000,3,注射,3,筋肉内注射,7,回数のみ指定型,１日１回　筋肉内注射,,20220725,99999999,0,0,0,0,0,1,１ニチ１カイ　キンニクナイチュウシャ,900
337X000000000000,3,注射,3,筋肉内注射,7,回数のみ指定型,１日○回　筋肉内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　キンニクナイチュウシャ,900
338X000000000000,3,注射,3,筋肉内注射,8,時間間隔指定型,○～○時間毎に筋肉内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニキンニクナイチュウシャ,900
341X000000000000,3,注射,4,皮内注射,1,食事ベース型,１日○回食事のタイミングで皮内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデヒナイチュウシャ,900
342X000000000000,3,注射,4,皮内注射,2,回数指定（等間隔）型,１日○回等間隔で皮内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデヒナイチュウシャ,900
343X000000000000,3,注射,4,皮内注射,3,時刻指定型,１日○回決まった時刻に皮内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニヒナイチュウシャ,900
344X000000000000,3,注射,4,皮内注射,4,回数指定（イベント）型,１日○回育児等のイベントで皮内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデヒナイチュウシャ,900
345X000000000000,3,注射,4,皮内注射,5,頓用指示型,体の状態に応じて皮内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテヒナイチュウシャ,900
346X000000000000,3,注射,4,皮内注射,6,生活リズム型,１日○回決まった時間帯に皮内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニヒナイチュウシャ,900
347X000000000000,3,注射,4,皮内注射,7,回数のみ指定型,１日○回　皮内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ヒナイチュウシャ,900
348X000000000000,3,注射,4,皮内注射,8,時間間隔指定型,○～○時間毎に皮内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニヒナイチュウシャ,900
351X000000000000,3,注射,5,動脈注射,1,食事ベース型,１日○回食事のタイミングで動脈注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデドウミャクチュウシャ,900
352X000000000000,3,注射,5,動脈注射,2,回数指定（等間隔）型,１日○回等間隔で動脈注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデドウミャクチュウシャ,900
353X000000000000,3,注射,5,動脈注射,3,時刻指定型,１日○回決まった時刻に動脈注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニドウミャクチュウシャ,900
354X000000000000,3,注射,5,動脈注射,4,回数指定（イベント）型,１日○回育児等のイベントで動脈注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデドウミャクチュウシャ,900
355X000000000000,3,注射,5,動脈注射,5,頓用指示型,体の状態に応じて動脈注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテドウミャクチュウシャ,900
356X000000000000,3,注射,5,動脈注射,6,生活リズム型,１日○回決まった時間帯に動脈注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニドウミャクチュウシャ,900
357X000000000000,3,注射,5,動脈注射,7,回数のみ指定型,１日○回　動脈注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ドウミャクチュウシャ,900
358X000000000000,3,注射,5,動脈注射,8,時間間隔指定型,○～○時間毎に動脈注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニドウミャクチュウシャ,900
3A1X000000000000,3,注射,A,硬膜外注射,1,食事ベース型,１日○回食事のタイミングで硬膜外注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデコウマクガイチュウシャ,900
3A2X000000000000,3,注射,A,硬膜外注射,2,回数指定（等間隔）型,１日○回等間隔で硬膜外注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデコウマクガイチュウシャ,900
3A3X000000000000,3,注射,A,硬膜外注射,3,時刻指定型,１日○回決まった時刻に硬膜外注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニコウマクガイチュウシャ,900
3A4X000000000000,3,注射,A,硬膜外注射,4,回数指定（イベント）型,１日○回育児等のイベントで硬膜外注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデコウマクガイチュウシャ,900
3A5X000000000000,3,注射,A,硬膜外注射,5,頓用指示型,体の状態に応じて硬膜外注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテコウマクガイチュウシャ,900
3A6X000000000000,3,注射,A,硬膜外注射,6,生活リズム型,１日○回決まった時間帯に硬膜外注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニコウマクガイチュウシャ,900
3A7X000000000000,3,注射,A,硬膜外注射,7,回数のみ指定型,１日○回　硬膜外注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　コウマクガイチュウシャ,900
3A8X000000000000,3,注射,A,硬膜外注射,8,時間間隔指定型,○～○時間毎に硬膜外注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニコウマクガイチュウシャ,900
3B1X000000000000,3,注射,B,脳脊髄腔内注射,1,食事ベース型,１日○回食事のタイミングで脳脊髄腔内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデノウセキズイクウナイチュウシャ,900
3B2X000000000000,3,注射,B,脳脊髄腔内注射,2,回数指定（等間隔）型,１日○回等間隔で脳脊髄腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデノウセキズイクウナイチュウシャ,900
3B3X000000000000,3,注射,B,脳脊髄腔内注射,3,時刻指定型,１日○回決まった時刻に脳脊髄腔内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニノウセキズイクウナイチュウシャ,900
3B4X000000000000,3,注射,B,脳脊髄腔内注射,4,回数指定（イベント）型,１日○回育児等のイベントで脳脊髄腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデノウセキズイクウナイチュウシャ,900
